CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
631,Germany,Female,37.0,2,23146.62,121801.72,2,1,1,0
776,Germany,Male,38.0,5,89893.6,112281.7,1,1,1,0
676,Spain,Female,36.0,4,3173.31,0.0,2,1,1,0
758,Spain,Female,40.0,5,123218.81,93499.82,2,0,0,0
637,France,Male,33.0,0,74588.41,132255.99,2,1,1,0
850,France,Male,20.0,7,31288.77,0.0,2,0,0,0
601,Spain,Female,44.0,4,58561.31,0.0,2,0,0,0
735,France,Male,49.0,5,148804.36,121973.28,1,0,0,0
614,Germany,Male,32.0,7,51117.06,99462.8,2,1,1,0
672,Germany,Female,21.0,3,164537.17,165878.76,2,1,1,0
642,France,Male,30.0,8,61977.82,117494.27,1,0,0,0
633,Germany,Female,29.0,0,193362.99,138577.34,1,0,0,0
769,Spain,Male,39.0,9,47722.79,0.0,1,1,1,0
796,Spain,Male,41.0,8,18510.41,107525.07,1,0,0,0
715,France,Male,23.0,7,65057.71,139224.92,2,0,0,0
695,France,Female,42.0,7,46374.64,121453.63,1,0,0,0
747,France,Female,25.0,4,42039.67,0.0,2,1,1,0
584,Germany,Female,54.0,1,138192.98,77354.37,1,0,0,1
476,France,Male,40.0,6,22735.45,0.0,1,1,1,0
850,France,Female,39.0,7,186910.74,79259.99,1,1,1,0
529,France,Male,30.0,2,75285.47,116295.29,1,0,0,0
584,Spain,Female,59.0,1,130260.11,0.0,1,1,1,1
586,Germany,Male,34.0,9,15034.93,74309.81,1,0,0,0
674,Germany,Male,34.0,2,175709.4,152797.9,1,0,0,1
552,France,Male,42.0,9,101069.71,133701.07,2,0,0,1
601,Germany,Female,33.0,7,153012.13,114430.18,2,1,1,0
541,France,Male,29.0,7,86173.92,127504.57,1,0,0,0
744,Germany,Female,41.0,2,197548.63,84113.41,1,0,0,0
595,Spain,Female,23.0,10,37042.8,101126.66,2,0,0,0
724,Germany,Male,33.0,5,121085.72,103564.83,2,0,0,0
533,Spain,Female,52.0,7,194113.99,0.0,1,1,1,1
618,France,Male,37.0,2,101273.23,168178.21,2,1,1,0
523,Germany,Female,39.0,1,118711.75,143903.11,1,1,1,1
642,Germany,Female,30.0,5,582.53,129753.69,1,0,0,0
584,France,Male,35.0,9,192381.21,0.0,2,0,0,0
521,France,Male,38.0,5,136507.69,110641.18,1,1,1,1
662,France,Female,36.0,4,138871.12,166909.2,2,0,0,1
758,France,Female,34.0,1,60728.89,154139.45,1,1,1,0
717,France,Male,38.0,7,189175.71,97459.06,1,0,0,0
611,France,Male,40.0,1,102547.56,0.0,2,1,1,0
766,Germany,Male,43.0,6,36706.56,112088.04,2,1,1,0
636,France,Female,34.0,3,44756.25,0.0,2,1,1,0
814,France,Female,48.0,7,132870.15,0.0,2,1,1,0
760,Spain,Male,28.0,1,16287.38,141038.57,2,0,0,0
607,Germany,Male,39.0,2,121945.42,84468.67,2,1,1,0
725,Spain,Female,36.0,4,131173.9,118520.26,1,0,0,1
600,France,Male,37.0,1,88669.89,142663.46,1,1,1,0
656,Germany,Male,27.0,4,160835.3,118627.16,2,1,1,0
640,Spain,Male,34.0,1,24761.36,137523.02,1,0,0,0
439,France,Male,28.0,7,138526.96,110976.23,2,0,0,0
549,France,Female,38.0,8,157442.75,107283.4,1,0,0,0
622,France,Male,38.0,5,105295.77,0.0,2,0,0,0
715,France,Male,34.0,4,97782.92,124314.45,1,0,0,0
657,France,Female,41.0,5,68255.88,95858.37,1,1,1,0
703,France,Male,36.0,2,108790.95,0.0,2,0,0,0
802,France,Male,33.0,8,143706.18,0.0,2,0,0,0
793,Spain,Female,36.0,0,148993.47,0.0,1,0,0,0
554,France,Female,35.0,6,95277.15,117707.18,2,0,0,1
533,Spain,Male,38.0,1,152956.33,135289.33,2,1,1,0
658,France,Male,36.0,8,94925.62,174060.46,1,1,1,0
713,Germany,Male,40.0,3,87308.18,114446.84,2,1,1,0
711,Spain,Male,37.0,2,83978.86,0.0,2,0,0,1
669,France,Male,25.0,1,37543.93,157848.53,1,0,0,1
439,France,Female,43.0,8,104889.3,0.0,1,1,1,0
763,Spain,Female,37.0,6,149705.25,0.0,2,1,1,0
697,Germany,Female,74.0,3,16445.79,108071.36,2,1,1,0
702,Spain,Female,35.0,8,54689.16,14262.8,2,0,0,0
686,Spain,Male,41.0,7,194913.86,102749.72,1,1,1,0
629,Spain,Male,36.0,1,146371.72,161757.87,2,1,1,0
823,France,Male,38.0,1,156603.7,0.0,2,0,0,0
683,Germany,Female,35.0,5,182566.76,95698.79,1,1,1,0
555,France,Male,37.0,9,60194.05,124969.13,1,0,0,0
647,Germany,Male,44.0,4,36579.53,93960.35,1,0,0,1
714,France,Female,51.0,4,5862.53,88308.87,3,0,0,1
850,Spain,Female,39.0,10,143030.09,0.0,2,1,1,0
713,France,Female,59.0,3,62700.08,0.0,2,1,1,0
452,France,Male,30.0,7,99017.34,112935.87,1,1,1,0
683,Spain,Female,24.0,8,187987.01,98567.1,1,0,0,0
577,France,Female,26.0,1,123454.62,180530.51,1,0,0,0
552,France,Male,33.0,5,10921.5,140931.57,1,1,1,0
769,Germany,Female,31.0,7,53817.23,148913.72,2,0,0,0
691,France,Male,38.0,7,81617.4,0.0,2,0,0,0
818,France,Female,49.0,2,192298.84,0.0,1,1,1,1
739,France,Male,41.0,5,143882.25,0.0,2,0,0,0
639,France,Female,50.0,6,53130.41,115335.32,2,1,1,0
651,France,Female,65.0,0,190454.04,0.0,2,1,1,0
779,France,Female,26.0,0,111906.0,0.0,2,1,1,0
850,Germany,Female,33.0,7,113177.95,134678.13,1,0,0,0
829,France,Male,38.0,9,30529.88,0.0,2,0,0,0
579,Germany,Male,31.0,2,18800.13,90547.48,2,1,1,0
510,France,Male,32.0,9,46127.7,103324.78,1,1,1,0
531,France,Male,29.0,3,75585.48,114590.58,1,0,0,0
628,Germany,Female,36.0,3,63085.94,91286.51,1,0,0,0
633,Spain,Male,32.0,5,74415.2,163340.12,2,1,1,0
714,Spain,Male,45.0,8,139889.15,150900.29,2,1,1,0
604,Spain,Male,23.0,9,7267.25,124577.33,1,1,1,0
630,Spain,Male,35.0,1,186826.22,0.0,2,0,0,0
850,Spain,Female,31.0,4,162149.07,91292.7,1,1,1,0
788,Germany,Female,57.0,8,180150.49,93716.72,1,1,1,1
798,France,Female,37.0,4,83478.12,111723.08,1,1,1,0
770,Germany,Male,45.0,4,26163.74,110765.68,1,0,0,1
569,Germany,Male,25.0,9,44381.06,173459.45,2,1,1,0
425,Spain,Female,22.0,7,136365.0,169649.73,2,1,1,1
547,Spain,Female,31.0,9,99294.22,0.0,2,0,0,0
725,Germany,Male,45.0,8,173464.43,116917.07,1,0,0,1
506,France,Male,37.0,5,127543.81,0.0,2,1,1,0
632,France,Female,36.0,7,52526.65,0.0,2,1,1,0
620,France,Male,22.0,0,32589.45,0.0,1,0,0,0
663,Germany,Male,32.0,8,47161.25,130627.66,1,0,0,1
700,Spain,Female,46.0,5,45424.13,56580.95,2,1,1,0
696,Germany,Male,38.0,6,8018.49,142316.14,1,1,1,0
767,Spain,Male,31.0,6,195668.0,0.0,2,1,1,0
561,France,Male,56.0,7,133167.11,152759.0,2,0,0,1
350,Germany,Male,39.0,0,123602.11,109733.2,2,0,0,1
706,France,Male,54.0,9,186238.85,117444.51,1,1,1,0
464,Spain,Female,34.0,5,158668.87,76001.57,1,1,1,0
501,France,Female,34.0,3,9249.36,107747.57,1,0,0,0
745,Spain,Female,35.0,8,116581.1,0.0,2,1,1,0
587,France,Female,36.0,1,44688.08,134997.49,2,0,0,0
667,France,Female,48.0,2,148608.39,0.0,2,1,1,0
737,France,Male,36.0,9,188670.9,0.0,1,1,1,1
485,Spain,Female,30.0,7,107067.37,0.0,1,0,0,0
590,Spain,Female,37.0,0,61759.33,64345.21,1,1,1,1
518,Germany,Female,35.0,8,192776.64,141665.63,1,1,1,0
581,Spain,Female,29.0,8,46735.19,0.0,2,0,0,0
785,Germany,Female,33.0,5,169117.74,136624.6,2,1,1,0
799,France,Female,52.0,4,89081.41,161209.66,1,1,1,0
698,Spain,Male,38.0,10,105227.86,95010.92,1,1,1,0
730,France,Female,41.0,4,128246.81,167545.32,1,0,0,0
740,Germany,Female,36.0,4,94554.74,109044.6,1,0,0,1
785,France,Female,47.0,9,33823.5,122031.55,1,1,1,1
527,Spain,Female,29.0,2,97468.44,27755.97,1,0,0,1
544,France,Female,29.0,1,164137.36,118560.55,1,1,1,0
705,France,Male,61.0,4,191313.7,0.0,2,1,1,0
684,France,Male,34.0,9,65257.57,0.0,2,1,1,0
639,Spain,Female,28.0,8,178222.77,97840.72,1,1,1,0
565,Germany,Female,38.0,2,179445.28,158651.29,2,1,1,0
481,France,Male,44.0,9,65500.53,175303.06,1,0,0,1
731,Spain,Male,25.0,8,97877.92,96950.21,1,0,0,0
607,France,Male,45.0,7,113051.57,123859.6,1,1,1,0
760,France,Female,32.0,7,105969.05,0.0,2,1,1,0
559,France,Female,70.0,9,122996.76,0.0,1,1,1,0
715,France,Female,33.0,3,68087.15,85227.84,1,1,1,0
656,France,Male,36.0,8,21478.36,97786.08,2,1,1,0
652,Germany,Male,33.0,7,158437.73,128135.99,1,0,0,0
624,Spain,Male,33.0,6,76551.7,0.0,2,0,0,0
634,Spain,Male,36.0,2,15887.68,85996.19,1,0,0,0
850,Spain,Female,50.0,10,33741.84,0.0,2,1,1,0
659,Germany,Female,39.0,1,20652.69,104502.11,1,0,0,0
529,Spain,Male,35.0,5,112781.5,95772.97,1,1,1,0
572,Spain,Male,31.0,5,119996.95,98108.79,1,1,1,0
640,Germany,Male,39.0,9,6981.43,131607.28,4,1,1,1
770,Spain,Male,55.0,9,185211.28,63127.41,2,0,0,1
648,Spain,Male,35.0,7,78436.36,0.0,2,1,1,0
579,France,Male,31.0,9,139048.0,0.0,1,1,1,0
589,Germany,Female,36.0,9,136329.96,140355.56,2,0,0,0
530,Spain,Female,36.0,2,14721.8,0.0,2,1,1,0
831,France,Male,30.0,2,3430.38,0.0,2,1,1,0
790,Germany,Male,24.0,7,160450.21,107418.27,1,1,1,0
656,France,Male,35.0,6,1485.27,0.0,2,0,0,0
563,Spain,Male,32.0,6,19720.08,0.0,2,1,1,0
667,Spain,Male,39.0,7,41183.02,167557.12,1,1,1,0
613,Spain,Male,34.0,8,139410.08,117300.02,1,0,0,0
429,France,Male,60.0,7,163691.48,0.0,2,1,1,0
665,France,Female,23.0,9,115147.33,143672.9,1,1,1,0
731,France,Male,33.0,4,74945.11,0.0,2,1,1,0
584,France,Female,37.0,1,180363.56,0.0,2,1,1,0
634,Germany,Female,31.0,8,196021.73,76798.92,1,0,0,0
488,France,Male,34.0,3,125979.36,0.0,2,1,1,0
535,Spain,Female,49.0,7,111421.77,115309.75,1,0,0,0
776,France,Female,29.0,7,115818.51,178171.04,2,1,1,0
850,Spain,Female,38.0,3,179360.76,0.0,2,1,1,0
673,Spain,Female,37.0,0,82351.06,0.0,2,0,0,0
850,Germany,Female,45.0,5,192744.23,127258.79,1,1,1,1
627,Spain,Female,30.0,6,113408.47,0.0,1,1,1,0
570,France,Female,33.0,8,124641.42,0.0,1,1,1,0
796,Spain,Male,67.0,5,54871.02,0.0,2,1,1,0
773,Spain,Female,33.0,10,98820.09,0.0,1,1,1,0
752,Spain,Male,36.0,2,45570.84,0.0,2,1,1,0
625,Spain,Female,69.0,1,182336.45,107569.96,1,1,1,0
535,Germany,Male,20.0,9,118825.56,134874.4,1,1,1,0
786,France,Female,29.0,4,103372.79,0.0,2,0,0,0
620,France,Female,67.0,3,43486.73,0.0,2,1,1,0
605,Spain,Female,48.0,6,40062.99,0.0,2,1,1,0
670,Spain,Female,32.0,3,46175.7,0.0,2,0,0,0
617,Spain,Male,42.0,0,120830.73,70105.87,1,1,1,0
595,France,Male,41.0,9,5967.09,0.0,2,0,0,0
687,Germany,Female,29.0,4,122134.56,78939.15,1,0,0,1
757,Germany,Male,30.0,6,62972.13,105128.85,2,1,1,0
746,Spain,Male,31.0,2,174815.54,113836.27,1,1,1,0
503,Spain,Male,25.0,7,192841.13,0.0,1,1,1,0
543,Germany,Male,48.0,1,33310.72,100900.5,1,0,0,1
428,Germany,Female,40.0,3,72876.43,129248.11,2,0,0,1
768,France,Female,28.0,3,50911.41,109118.05,2,1,1,0
618,France,Male,56.0,7,142400.27,0.0,1,1,1,1
591,France,Female,31.0,7,48778.46,0.0,2,1,1,0
658,France,Female,35.0,5,156361.58,126397.66,1,0,0,1
625,France,Male,36.0,9,133807.77,108546.16,3,0,0,1
717,France,Male,36.0,2,179128.69,148061.89,1,0,0,1
667,France,Male,44.0,8,91810.71,122277.87,1,1,1,0
804,France,Male,24.0,3,173195.33,0.0,2,0,0,0
693,France,Male,31.0,1,182270.88,0.0,2,1,1,0
729,Germany,Male,36.0,8,177130.33,152899.24,2,0,0,0
484,Germany,Male,54.0,3,49954.79,134388.11,1,0,0,1
632,Spain,Female,40.0,3,141896.74,109740.62,1,0,0,0
536,Germany,Male,23.0,6,120661.71,92366.72,2,0,0,0
573,France,Female,26.0,4,149814.68,129109.02,1,0,0,1
655,Spain,Female,56.0,5,41782.7,0.0,2,1,1,0
666,Germany,Male,74.0,7,46172.47,105102.5,1,1,1,0
726,Germany,Male,30.0,5,2704.09,111375.32,2,0,0,0
523,France,Male,39.0,3,6726.53,0.0,2,0,0,0
728,Germany,Female,33.0,9,170764.08,150412.14,2,0,0,0
701,France,Male,30.0,3,45742.42,156660.72,2,0,0,0
518,France,Male,38.0,3,162304.59,90957.81,1,1,1,0
739,France,Male,37.0,7,80883.82,104960.46,1,1,1,0
531,Germany,Female,31.0,7,118508.09,117052.82,1,0,0,1
452,Spain,Male,44.0,3,69697.74,88915.85,1,0,0,0
684,France,Male,45.0,6,183575.01,148071.39,1,0,0,0
728,Germany,Male,39.0,6,161203.6,152182.83,1,0,0,0
783,Spain,Male,39.0,9,143752.77,0.0,2,0,0,0
734,France,Male,22.0,5,121894.31,130056.23,1,0,0,1
648,Germany,Male,34.0,3,147055.87,95039.73,2,1,1,0
688,France,Male,52.0,1,172033.57,0.0,2,1,1,0
680,Spain,Male,35.0,9,143774.06,0.0,2,0,0,0
516,France,Female,43.0,2,139366.58,112773.73,2,1,1,0
680,France,Female,37.0,10,81776.84,123806.28,1,0,0,1
604,France,Male,53.0,8,190998.96,144453.75,1,0,0,1
624,Germany,Male,27.0,9,4470.52,94667.29,2,1,1,0
623,France,Male,21.0,10,135851.3,0.0,2,1,1,0
624,Spain,Male,51.0,5,172372.63,174397.21,2,1,1,0
565,Germany,Female,58.0,3,135875.51,108888.24,3,1,1,1
565,France,Male,55.0,4,128124.7,118803.35,2,1,1,1
710,France,Male,54.0,6,167023.95,171137.62,1,1,1,1
645,France,Male,42.0,6,149807.01,0.0,1,0,0,0
707,France,Male,33.0,8,54290.62,136678.52,1,0,0,0
655,Spain,Female,36.0,1,86013.96,135515.76,1,0,0,0
705,Spain,Female,24.0,5,79886.06,177799.83,2,0,0,0
358,Spain,Female,52.0,8,141959.11,143542.36,3,0,0,1
578,Germany,Male,34.0,8,66680.77,147487.23,2,0,0,0
800,France,Female,40.0,5,98640.15,97764.41,1,0,0,1
612,France,Female,33.0,9,142797.5,0.0,1,0,0,1
681,Germany,Female,48.0,8,163581.67,139480.18,1,1,1,0
559,Spain,Male,25.0,5,163221.22,0.0,2,1,1,0
488,Spain,Female,39.0,9,12440.44,140553.46,1,0,0,0
717,France,Female,36.0,5,145551.6,0.0,2,1,1,0
666,France,Female,41.0,10,50908.48,141162.08,1,0,0,0
582,Spain,Male,26.0,4,30149.21,65848.36,2,0,0,0
733,Spain,Female,30.0,0,57769.2,83319.28,1,0,0,0
693,France,Male,41.0,4,156381.47,0.0,2,0,0,0
694,France,Female,33.0,4,178123.86,129731.64,2,0,0,0
622,France,Female,35.0,5,51112.8,0.0,2,0,0,0
598,Spain,Female,38.0,6,173783.38,0.0,2,0,0,0
717,Spain,Male,35.0,1,174770.14,0.0,3,0,0,1
494,Germany,Male,37.0,5,172063.09,107106.33,2,0,0,0
644,France,Male,33.0,8,155294.17,0.0,2,1,1,0
554,France,Female,30.0,9,40320.3,0.0,2,1,1,0
476,Spain,Female,69.0,1,134260.34,105303.73,1,1,1,0
667,France,Male,28.0,6,147090.9,165798.1,1,0,0,0
748,Spain,Female,40.0,4,132368.47,0.0,2,0,0,0
531,Spain,Female,45.0,1,164741.5,126495.57,2,1,1,0
719,Spain,Female,47.0,9,63051.32,116393.59,1,0,0,1
845,Germany,Female,41.0,2,199761.29,81733.74,2,0,0,0
738,France,Male,54.0,4,55725.04,0.0,1,1,1,1
563,Spain,Female,46.0,8,163145.5,106171.68,1,0,0,1
695,Spain,Male,28.0,0,57992.49,96020.86,1,1,1,0
841,Spain,Male,41.0,1,193093.77,0.0,2,1,1,0
626,Germany,Male,36.0,2,57531.14,181671.16,2,1,1,0
613,France,Female,29.0,6,77242.19,185709.28,2,1,1,0
824,Germany,Male,60.0,8,153046.16,134250.17,3,0,0,1
705,France,Female,49.0,7,63405.2,0.0,1,0,0,1
584,France,Female,44.0,5,106564.88,95671.75,2,1,1,0
534,France,Male,62.0,2,42763.12,0.0,2,0,0,1
672,France,Female,34.0,1,168753.34,142151.75,2,1,1,0
603,France,Male,43.0,5,19483.35,127823.93,1,1,1,0
633,Germany,Male,43.0,3,158646.46,144164.29,1,1,1,0
842,France,Male,58.0,1,83172.19,63492.94,1,1,1,0
661,France,Female,27.0,3,76889.79,0.0,2,1,1,0
601,France,Male,74.0,2,51554.58,0.0,2,1,1,0
632,France,Male,41.0,0,105570.39,106134.46,1,1,1,0
684,Germany,Male,29.0,8,79495.01,127269.75,1,1,1,0
785,Germany,Female,32.0,3,52583.79,124493.03,2,1,1,1
687,France,Male,39.0,7,26848.25,0.0,2,0,0,0
705,Germany,Female,43.0,10,10072.55,146547.78,1,1,1,1
639,France,Male,43.0,6,187296.78,99610.92,2,0,0,0
729,Germany,Male,46.0,5,104016.61,117837.43,1,0,0,1
556,Spain,Female,48.0,8,151310.16,168522.37,1,1,1,0
570,France,Male,32.0,9,62810.91,117337.54,2,1,1,0
841,France,Male,74.0,9,60830.38,108131.53,1,1,1,0
705,Germany,Male,35.0,4,116672.02,136496.12,2,0,0,0
553,France,Male,32.0,3,77304.49,116324.53,1,0,0,0
779,Germany,Female,40.0,2,52894.01,75470.23,1,1,1,0
696,France,Male,28.0,4,116471.43,172646.82,1,1,1,0
728,Spain,Female,37.0,4,4539.38,0.0,1,0,0,0
691,Germany,Male,27.0,3,142367.72,160358.68,2,0,0,0
706,France,Male,30.0,3,110520.48,98415.37,1,1,1,0
627,Germany,Female,30.0,6,188258.49,57809.32,1,0,0,0
716,Germany,Female,18.0,3,197322.13,128743.8,1,0,0,0
501,Germany,Male,24.0,4,80241.14,130806.42,2,0,0,0
601,France,Male,41.0,1,172814.99,123971.16,1,1,1,0
545,Spain,Female,39.0,6,38410.74,0.0,1,0,0,1
634,France,Male,45.0,9,17622.82,0.0,2,0,0,0
451,Spain,Female,23.0,9,48021.71,0.0,2,1,1,0
655,France,Female,59.0,7,88958.49,0.0,1,0,0,1
458,France,Female,39.0,9,116343.09,0.0,2,0,0,0
520,France,Male,33.0,4,166102.61,156297.58,2,1,1,0
624,Spain,Female,28.0,2,104353.26,0.0,2,1,1,0
765,France,Male,51.0,3,115429.32,123372.3,1,1,1,0
667,Germany,Female,37.0,5,178106.34,92171.35,3,0,0,1
665,Spain,Male,41.0,8,132152.32,0.0,2,0,0,0
709,Germany,Male,34.0,4,21521.38,148375.19,2,1,1,0
583,France,Female,44.0,8,27431.62,0.0,2,1,1,0
782,Spain,Male,34.0,6,42143.61,147422.44,1,1,1,0
668,Spain,Female,24.0,7,106457.11,173962.32,1,0,0,1
621,France,Male,47.0,0,133831.37,0.0,1,1,1,1
579,Germany,Female,64.0,6,164083.72,145215.43,1,1,1,0
547,France,Female,38.0,5,159207.34,167539.97,1,1,1,0
840,France,Female,39.0,1,84487.62,94968.97,1,0,0,0
667,Germany,Female,27.0,3,3674.71,106116.5,2,0,0,0
723,France,Male,34.0,5,12092.03,0.0,2,1,1,0
487,France,Male,45.0,2,77475.73,0.0,2,0,0,0
668,France,Female,31.0,9,41291.73,0.0,2,0,0,0
520,Germany,Male,34.0,8,343.38,120018.86,2,1,1,0
549,France,Male,37.0,2,47432.43,112541.54,2,0,0,0
567,France,Female,35.0,5,127827.18,166118.45,2,0,0,0
720,France,Female,45.0,1,35633.15,102882.4,2,1,1,1
492,France,Female,49.0,8,182865.09,0.0,1,1,1,1
712,France,Female,37.0,1,169386.81,106881.5,2,0,0,0
689,Germany,Male,26.0,4,149073.88,120727.97,1,1,1,0
850,France,Male,63.0,8,184107.26,169832.57,1,0,0,1
747,France,Male,41.0,5,22750.17,0.0,2,1,1,0
469,Germany,Male,38.0,9,11950.29,113599.42,1,0,0,0
539,Spain,Male,38.0,6,152880.07,0.0,1,1,1,1
743,France,Male,32.0,9,175252.78,0.0,2,0,0,0
707,France,Male,47.0,3,174303.29,0.0,2,0,0,0
581,Spain,Female,50.0,4,80701.72,0.0,2,1,1,0
737,Spain,Male,38.0,6,198516.2,146282.79,2,0,0,0
445,Germany,Female,38.0,6,175756.36,119413.62,2,0,0,0
703,Germany,Female,29.0,3,82824.08,122084.63,1,1,1,0
588,Germany,Female,35.0,1,179866.01,103060.63,1,0,0,1
765,France,Male,44.0,6,159899.97,0.0,2,1,1,0
626,France,Male,33.0,8,138504.28,0.0,2,0,0,0
545,Germany,Male,37.0,9,127394.67,110483.86,1,1,1,0
744,France,Male,31.0,9,58961.49,120718.28,1,1,1,0
658,Spain,Female,31.0,2,103644.98,36566.96,1,0,0,1
629,Germany,Male,28.0,8,119647.7,108601.0,1,1,1,0
719,France,Female,42.0,4,28465.86,0.0,1,0,0,1
686,Spain,Female,36.0,5,152979.14,0.0,2,1,1,0
743,France,Male,36.0,4,190911.02,0.0,2,1,1,0
626,Spain,Female,48.0,2,95794.98,0.0,2,1,1,0
661,Germany,Male,44.0,1,189742.78,141136.62,1,0,0,1
710,Germany,Male,45.0,9,188574.08,108231.37,1,1,1,0
654,France,Male,40.0,6,183872.88,0.0,1,0,0,1
569,Spain,Female,34.0,6,196555.32,144855.34,1,0,0,0
640,France,Male,63.0,2,112503.24,68432.45,2,1,1,1
562,France,Male,45.0,6,46864.0,136855.24,1,0,0,0
721,France,Female,55.0,3,65864.4,44020.89,1,0,0,1
456,Germany,Male,32.0,9,125167.92,133060.63,1,1,1,0
811,Spain,Male,39.0,7,177519.39,0.0,2,1,1,0
534,France,Male,24.0,1,169653.32,0.0,1,1,1,0
423,France,Female,36.0,5,118372.55,97665.61,1,0,0,1
594,Germany,Male,28.0,5,16481.12,185013.02,1,0,0,0
725,Spain,Female,32.0,0,138525.19,0.0,2,1,1,0
716,France,Female,52.0,7,14608.0,65971.61,2,0,0,1
595,Germany,Female,41.0,9,81548.38,150463.11,2,1,1,0
679,France,Female,33.0,1,69608.48,0.0,2,0,0,0
667,Spain,Male,39.0,9,68873.8,0.0,2,0,0,0
661,France,Female,37.0,5,81102.81,136425.18,1,0,0,0
655,Spain,Male,38.0,3,81054.0,250898.09,3,1,1,1
555,France,Male,55.0,4,74149.77,146798.81,1,1,1,0
531,Spain,Male,70.0,1,99503.19,0.0,2,0,0,0
611,Germany,Female,40.0,7,10109.47,128486.91,2,0,0,0
600,France,Female,38.0,9,58855.85,0.0,2,1,1,0
531,Spain,Male,37.0,1,84402.46,143407.29,2,1,1,0
601,France,Female,43.0,2,49713.87,0.0,1,0,0,1
548,France,Male,57.0,6,133537.53,76165.65,1,1,1,0
759,France,Male,40.0,4,124615.59,0.0,2,0,0,0
678,Spain,Female,49.0,8,98090.69,0.0,2,1,1,0
755,Germany,Female,33.0,6,42607.69,90560.3,2,1,1,0
594,France,Male,61.0,3,192434.11,62391.22,1,1,1,0
768,France,Male,42.0,5,60686.4,0.0,3,0,0,0
492,France,Female,31.0,7,49463.44,0.0,2,1,1,0
637,Germany,Female,55.0,1,81431.99,123378.2,1,0,0,1
646,Spain,Female,42.0,3,22909.56,99836.47,1,1,1,0
593,Germany,Male,74.0,5,65532.17,161434.36,2,1,1,0
596,Spain,Male,41.0,5,141053.85,0.0,2,1,1,0
722,Germany,Female,48.0,10,3472.63,138311.76,1,1,1,1
642,France,Male,25.0,7,102083.78,0.0,2,0,0,0
472,Spain,Female,28.0,4,1801.77,0.0,2,0,0,0
738,Germany,Male,35.0,6,85185.44,101744.84,1,0,0,0
732,Spain,Male,33.0,8,119882.7,0.0,1,0,0,0
404,Germany,Female,54.0,4,83715.66,125456.07,1,0,0,1
701,France,Male,44.0,7,23425.78,0.0,2,0,0,0
683,France,Male,31.0,2,77326.78,0.0,2,1,1,0
460,France,Female,27.0,7,156150.08,0.0,2,0,0,1
690,France,Male,29.0,5,108577.97,0.0,2,0,0,0
618,Germany,Female,54.0,4,133573.29,118449.21,1,1,1,1
671,France,Male,30.0,2,102057.86,0.0,1,1,1,0
765,Spain,Female,32.0,9,47247.56,178095.55,1,0,0,0
651,Germany,Female,25.0,2,114566.47,109175.14,2,0,0,0
704,France,Male,32.0,7,184464.7,127785.17,4,0,0,1
544,France,Female,45.0,6,151401.33,0.0,2,1,1,0
790,France,Female,40.0,9,70607.1,0.0,2,1,1,0
710,Germany,Male,34.0,9,147074.67,134260.36,2,0,0,0
743,France,Male,37.0,8,105780.18,69143.91,2,1,1,0
702,France,Male,34.0,4,109496.45,100054.77,1,0,0,0
704,France,Female,45.0,6,137739.45,0.0,1,1,1,0
614,France,Male,38.0,2,105140.92,116248.88,1,0,0,0
609,Spain,Female,43.0,6,113276.46,86053.52,2,1,1,1
688,France,Female,32.0,6,172531.23,123157.95,1,0,0,0
713,France,Male,44.0,1,64375.4,63438.91,1,0,0,0
736,Germany,Male,57.0,9,28434.44,95295.39,1,0,0,1
727,France,Male,18.0,4,46941.41,133550.67,1,1,1,0
850,France,Female,38.0,1,29333.01,106871.81,2,0,0,0
718,Spain,Male,45.0,3,193724.51,105266.32,2,1,1,0
643,France,Female,51.0,2,34967.75,105229.53,1,0,0,1
653,France,Male,41.0,8,55663.85,102768.42,1,0,0,0
674,France,Male,18.0,7,55753.12,0.0,2,1,1,1
690,France,Male,35.0,6,176962.31,112689.95,1,0,0,0
819,France,Male,38.0,9,181507.44,122334.26,2,1,1,0
634,Spain,Male,34.0,1,61995.57,0.0,2,0,0,0
633,Spain,Male,33.0,4,98349.13,137847.41,2,0,0,0
850,France,Male,49.0,5,59748.19,122486.47,1,1,1,0
665,France,Male,33.0,2,159840.51,101286.11,1,1,1,0
630,Spain,Male,26.0,7,6656.64,0.0,2,1,1,0
836,Spain,Male,57.0,4,37141.62,101247.06,1,0,0,1
668,France,Male,38.0,10,37094.75,86977.96,1,1,1,0
753,France,Male,57.0,7,159475.08,0.0,1,0,0,1
745,France,Female,55.0,9,51548.14,110123.59,1,1,1,1
693,France,Male,36.0,8,58719.63,178111.82,1,0,0,1
606,Germany,Male,65.0,10,7861.68,126306.64,3,0,0,1
660,France,Female,35.0,6,19199.61,100768.77,1,0,0,0
608,France,Male,42.0,5,178504.29,0.0,2,0,0,0
744,France,Female,44.0,3,189016.14,0.0,2,1,1,0
731,France,Female,40.0,7,156048.64,118991.79,1,1,1,0
683,France,Male,72.0,3,52876.41,140997.26,1,1,1,0
727,France,Male,28.0,5,19653.08,0.0,2,1,1,0
561,Germany,Male,32.0,6,139451.98,166824.59,1,0,0,0
700,France,Female,34.0,2,128136.29,76322.69,1,0,0,0
605,France,Male,35.0,6,45206.57,0.0,2,1,1,0
767,Spain,Male,77.0,8,190146.83,149083.7,1,1,1,0
